codigo;elemento;anno;variables;tipo;monto
174;Comoros;2015;Exports FOB (millions of US dollars);;154692
174;Comoros;2017;Exports FOB (millions of US dollars);;384118
174;Comoros;2018;Exports FOB (millions of US dollars);;462141
174;Comoros;2019;Exports FOB (millions of US dollars);;490242
174;Comoros;1995;Balance imports/exports (millions of US dollars);;-513685
174;Comoros;2005;Balance imports/exports (millions of US dollars);;-814093
174;Comoros;2010;Balance imports/exports (millions of US dollars);;-1667920
174;Comoros;2015;Balance imports/exports (millions of US dollars);;-1579666
174;Comoros;2017;Balance imports/exports (millions of US dollars);;-1707206
174;Comoros;2018;Balance imports/exports (millions of US dollars);;-1834969
174;Comoros;2019;Balance imports/exports (millions of US dollars);;-1521669
178;Congo;1995;Imports CIF (millions of US dollars);;5559045
178;Congo;2005;Imports CIF (millions of US dollars);;13419767
178;Congo;2010;Imports CIF (millions of US dollars);;43694171
178;Congo;2015;Imports CIF (millions of US dollars);;105496789
178;Congo;2017;Imports CIF (millions of US dollars);;45602996
178;Congo;2018;Imports CIF (millions of US dollars);;34856091
178;Congo;2019;Imports CIF (millions of US dollars);;22424276
178;Congo;1995;Exports FOB (millions of US dollars);;10897926
178;Congo;2005;Exports FOB (millions of US dollars);;47443830
178;Congo;2010;Exports FOB (millions of US dollars);;69175849
178;Congo;2015;Exports FOB (millions of US dollars);;86229504
178;Congo;2017;Exports FOB (millions of US dollars);;82519844
178;Congo;2018;Exports FOB (millions of US dollars);;111550293
178;Congo;2019;Exports FOB (millions of US dollars);;55759423
178;Congo;1995;Balance imports/exports (millions of US dollars);;5338881
178;Congo;2005;Balance imports/exports (millions of US dollars);;34024063
178;Congo;2010;Balance imports/exports (millions of US dollars);;25481678
178;Congo;2015;Balance imports/exports (millions of US dollars);;-19267285
178;Congo;2017;Balance imports/exports (millions of US dollars);;36916848
178;Congo;2018;Balance imports/exports (millions of US dollars);;76694202
178;Congo;2019;Balance imports/exports (millions of US dollars);;33335147
184;Cook Islands;1995;Imports CIF (millions of US dollars);;485214
184;Cook Islands;2005;Imports CIF (millions of US dollars);;812729
184;Cook Islands;2010;Imports CIF (millions of US dollars);;906289
184;Cook Islands;2015;Imports CIF (millions of US dollars);;1093518
184;Cook Islands;2017;Imports CIF (millions of US dollars);;1295259
184;Cook Islands;2018;Imports CIF (millions of US dollars);;1339792
184;Cook Islands;2019;Imports CIF (millions of US dollars);;1229517
184;Cook Islands;1995;Exports FOB (millions of US dollars);;45528
184;Cook Islands;2005;Exports FOB (millions of US dollars);;52394
184;Cook Islands;2010;Exports FOB (millions of US dollars);;51628
184;Cook Islands;2015;Exports FOB (millions of US dollars);;140602
184;Cook Islands;2017;Exports FOB (millions of US dollars);;208832
184;Cook Islands;2018;Exports FOB (millions of US dollars);;174641
184;Cook Islands;2019;Exports FOB (millions of US dollars);;62951
184;Cook Islands;1995;Balance imports/exports (millions of US dollars);;-439685
184;Cook Islands;2005;Balance imports/exports (millions of US dollars);;-760335
184;Cook Islands;2010;Balance imports/exports (millions of US dollars);;-854661
184;Cook Islands;2015;Balance imports/exports (millions of US dollars);;-952917
184;Cook Islands;2017;Balance imports/exports (millions of US dollars);;-1086427
184;Cook Islands;2018;Balance imports/exports (millions of US dollars);;-1165151
184;Cook Islands;2019;Balance imports/exports (millions of US dollars);;-1166566
188;Costa Rica;1995;Imports CIF (millions of US dollars);;32054648
188;Costa Rica;2005;Imports CIF (millions of US dollars);;91732703
188;Costa Rica;2010;Imports CIF (millions of US dollars);;139202438
188;Costa Rica;2015;Imports CIF (millions of US dollars);;155044228
188;Costa Rica;2017;Imports CIF (millions of US dollars);;163523504
188;Costa Rica;2018;Imports CIF (millions of US dollars);;165630193
188;Costa Rica;2019;Imports CIF (millions of US dollars);;161055037
188;Costa Rica;1995;Exports FOB (millions of US dollars);;27017547
188;Costa Rica;2005;Exports FOB (millions of US dollars);;71506883
188;Costa Rica;2010;Exports FOB (millions of US dollars);;90448407
188;Costa Rica;2015;Exports FOB (millions of US dollars);;95783379
188;Costa Rica;2017;Exports FOB (millions of US dollars);;112966404
188;Costa Rica;2018;Exports FOB (millions of US dollars);;112517814
188;Costa Rica;2019;Exports FOB (millions of US dollars);;114492566
188;Costa Rica;1995;Balance imports/exports (millions of US dollars);;-5037100
188;Costa Rica;2005;Balance imports/exports (millions of US dollars);;-20225820
188;Costa Rica;2010;Balance imports/exports (millions of US dollars);;-48754031
188;Costa Rica;2015;Balance imports/exports (millions of US dollars);;-59260849
188;Costa Rica;2017;Balance imports/exports (millions of US dollars);;-50557099
188;Costa Rica;2018;Balance imports/exports (millions of US dollars);;-53112378
188;Costa Rica;2019;Balance imports/exports (millions of US dollars);;-46562471
384;Côte d’Ivoire;1995;Imports CIF (millions of US dollars);;24717779
384;Côte d’Ivoire;2005;Imports CIF (millions of US dollars);;58649624
384;Côte d’Ivoire;2010;Imports CIF (millions of US dollars);;78493309
384;Côte d’Ivoire;2015;Imports CIF (millions of US dollars);;104057031
384;Côte d’Ivoire;2017;Imports CIF (millions of US dollars);;96138037
384;Côte d’Ivoire;2018;Imports CIF (millions of US dollars);;109696068
384;Côte d’Ivoire;2019;Imports CIF (millions of US dollars);;104825606
384;Côte d’Ivoire;1995;Exports FOB (millions of US dollars);;37355506
384;Côte d’Ivoire;2005;Exports FOB (millions of US dollars);;72479364
384;Côte d’Ivoire;2010;Exports FOB (millions of US dollars);;102835085
384;Côte d’Ivoire;2015;Exports FOB (millions of US dollars);;125597001
384;Côte d’Ivoire;2017;Exports FOB (millions of US dollars);;124455586
384;Côte d’Ivoire;2018;Exports FOB (millions of US dollars);;118209085
384;Côte d’Ivoire;2019;Exports FOB (millions of US dollars);;127178515
384;Côte d’Ivoire;1995;Balance imports/exports (millions of US dollars);;12637727
384;Côte d’Ivoire;2005;Balance imports/exports (millions of US dollars);;13829740
384;Côte d’Ivoire;2010;Balance imports/exports (millions of US dollars);;24341776
384;Côte d’Ivoire;2015;Balance imports/exports (millions of US dollars);;21539970
384;Côte d’Ivoire;2017;Balance imports/exports (millions of US dollars);;28317548
384;Côte d’Ivoire;2018;Balance imports/exports (millions of US dollars);;8513017
384;Côte d’Ivoire;2019;Balance imports/exports (millions of US dollars);;22352910
191;Croatia;1995;Imports CIF (millions of US dollars);;75091849
191;Croatia;2005;Imports CIF (millions of US dollars);;185603669
191;Croatia;2010;Imports CIF (millions of US dollars);;200670046
191;Croatia;2015;Imports CIF (millions of US dollars);;205804708
191;Croatia;2017;Imports CIF (millions of US dollars);;245126469
191;Croatia;2018;Imports CIF (millions of US dollars);;281130892
191;Croatia;2019;Imports CIF (millions of US dollars);;280044143
191;Croatia;1995;Exports FOB (millions of US dollars);;46326559
191;Croatia;2005;Exports FOB (millions of US dollars);;87725527
191;Croatia;2010;Exports FOB (millions of US dollars);;118106762
191;Croatia;2015;Exports FOB (millions of US dollars);;128435293
191;Croatia;2017;Exports FOB (millions of US dollars);;157324852
191;Croatia;2018;Exports FOB (millions of US dollars);;172104693
191;Croatia;2019;Exports FOB (millions of US dollars);;170630498
191;Croatia;1995;Balance imports/exports (millions of US dollars);;-28765290
191;Croatia;2005;Balance imports/exports (millions of US dollars);;-97878142
191;Croatia;2010;Balance imports/exports (millions of US dollars);;-82563283
191;Croatia;2015;Balance imports/exports (millions of US dollars);;-77369415
191;Croatia;2017;Balance imports/exports (millions of US dollars);;-87801617
191;Croatia;2018;Balance imports/exports (millions of US dollars);;-109026199
191;Croatia;2019;Balance imports/exports (millions of US dollars);;-109413645
192;Cuba;1995;Imports CIF (millions of US dollars);;28744967
192;Cuba;2005;Imports CIF (millions of US dollars);;80843363
192;Cuba;2010;Imports CIF (millions of US dollars);;114878861
192;Cuba;2015;Imports CIF (millions of US dollars);;126381601
192;Cuba;2017;Imports CIF (millions of US dollars);;97342960
192;Cuba;2018;Imports CIF (millions of US dollars);;85430884
192;Cuba;2019;Imports CIF (millions of US dollars);;74976526
192;Cuba;1995;Exports FOB (millions of US dollars);;14909318
192;Cuba;2005;Exports FOB (millions of US dollars);;23185922
192;Cuba;2010;Exports FOB (millions of US dollars);;49138725
192;Cuba;2015;Exports FOB (millions of US dollars);;36180000
192;Cuba;2017;Exports FOB (millions of US dollars);;17307367
192;Cuba;2018;Exports FOB (millions of US dollars);;11970499
192;Cuba;2019;Exports FOB (millions of US dollars);;8279297
192;Cuba;1995;Balance imports/exports (millions of US dollars);;-13835649
192;Cuba;2005;Balance imports/exports (millions of US dollars);;-57657441
192;Cuba;2010;Balance imports/exports (millions of US dollars);;-65740136
192;Cuba;2015;Balance imports/exports (millions of US dollars);;-90201600
192;Cuba;2017;Balance imports/exports (millions of US dollars);;-80035593
192;Cuba;2018;Balance imports/exports (millions of US dollars);;-73460385
192;Cuba;2019;Balance imports/exports (millions of US dollars);;-66697229
196;Cyprus;1995;Imports CIF (millions of US dollars);;36937663
196;Cyprus;2005;Imports CIF (millions of US dollars);;63821061
196;Cyprus;2010;Imports CIF (millions of US dollars);;86447220
196;Cyprus;2015;Imports CIF (millions of US dollars);;71328315
196;Cyprus;2017;Imports CIF (millions of US dollars);;93081621
196;Cyprus;2018;Imports CIF (millions of US dollars);;108125722
196;Cyprus;2019;Imports CIF (millions of US dollars);;92194998
196;Cyprus;1995;Exports FOB (millions of US dollars);;12305443
196;Cyprus;2005;Exports FOB (millions of US dollars);;15463734
196;Cyprus;2010;Exports FOB (millions of US dollars);;15064580
196;Cyprus;2015;Exports FOB (millions of US dollars);;33670196
196;Cyprus;2017;Exports FOB (millions of US dollars);;33603774
196;Cyprus;2018;Exports FOB (millions of US dollars);;50653694
196;Cyprus;2019;Exports FOB (millions of US dollars);;35282131
196;Cyprus;1995;Balance imports/exports (millions of US dollars);;-24632220
196;Cyprus;2005;Balance imports/exports (millions of US dollars);;-48357326
196;Cyprus;2010;Balance imports/exports (millions of US dollars);;-71382641
196;Cyprus;2015;Balance imports/exports (millions of US dollars);;-37658119
196;Cyprus;2017;Balance imports/exports (millions of US dollars);;-59477848
196;Cyprus;2018;Balance imports/exports (millions of US dollars);;-57472028
196;Cyprus;2019;Balance imports/exports (millions of US dollars);;-56912867
203;Czechia;1995;Imports CIF (millions of US dollars);;253034028
203;Czechia;2005;Imports CIF (millions of US dollars);;765273103
203;Czechia;2010;Imports CIF (millions of US dollars);;1256910000
203;Czechia;2015;Imports CIF (millions of US dollars);;1407160000
203;Czechia;2017;Imports CIF (millions of US dollars);;1628990000
203;Czechia;2018;Imports CIF (millions of US dollars);;1849240000
203;Czechia;2019;Imports CIF (millions of US dollars);;1785520000
203;Czechia;1995;Exports FOB (millions of US dollars);;216855658
203;Czechia;2005;Exports FOB (millions of US dollars);;782085475
203;Czechia;2010;Exports FOB (millions of US dollars);;1321410000
203;Czechia;2015;Exports FOB (millions of US dollars);;1571940000
203;Czechia;2017;Exports FOB (millions of US dollars);;1822310000
203;Czechia;2018;Exports FOB (millions of US dollars);;2025220000
203;Czechia;2019;Exports FOB (millions of US dollars);;1988520000
203;Czechia;1995;Balance imports/exports (millions of US dollars);;-36178370
203;Czechia;2005;Balance imports/exports (millions of US dollars);;16812373
203;Czechia;2010;Balance imports/exports (millions of US dollars);;64502561
203;Czechia;2015;Balance imports/exports (millions of US dollars);;164779370
203;Czechia;2017;Balance imports/exports (millions of US dollars);;193324290
203;Czechia;2018;Balance imports/exports (millions of US dollars);;175975543
203;Czechia;2019;Balance imports/exports (millions of US dollars);;203001537
408;Dem. People's Rep. Korea;1995;Imports CIF (millions of US dollars);;31215358
408;Dem. People's Rep. Korea;2005;Imports CIF (millions of US dollars);;14660251
408;Dem. People's Rep. Korea;2010;Imports CIF (millions of US dollars);;19570169
408;Dem. People's Rep. Korea;2015;Imports CIF (millions of US dollars);;26044254
408;Dem. People's Rep. Korea;2017;Imports CIF (millions of US dollars);;29198363
408;Dem. People's Rep. Korea;2018;Imports CIF (millions of US dollars);;30915893
408;Dem. People's Rep. Korea;2019;Imports CIF (millions of US dollars);;32734453
408;Dem. People's Rep. Korea;1995;Exports FOB (millions of US dollars);;17392634
408;Dem. People's Rep. Korea;2005;Exports FOB (millions of US dollars);;7867879
408;Dem. People's Rep. Korea;2010;Exports FOB (millions of US dollars);;8823715
408;Dem. People's Rep. Korea;2015;Exports FOB (millions of US dollars);;9871881
408;Dem. People's Rep. Korea;2017;Exports FOB (millions of US dollars);;10325116
408;Dem. People's Rep. Korea;2018;Exports FOB (millions of US dollars);;10559478
408;Dem. People's Rep. Korea;2019;Exports FOB (millions of US dollars);;10799160
